ringmember_age_blocks,freq
697,9936
653,9934
657,9923
702,9914
698,9891
659,9870
706,9863
668,9862
671,9851
660,9845
710,9837
680,9830
693,9826
669,9822
705,9805
681,9803
707,9799
677,9798
672,9798
683,9795
696,9780
685,9778
682,9773
728,9773
712,9765
686,9762
687,9758
704,9748
674,9747
676,9728
734,9725
694,9720
701,9713
690,9702
678,9691
700,9688
717,9686
703,9673
724,9670
692,9656
689,9647
714,9640
695,9629
688,9621
679,9611
718,9591
716,9586
691,9566
675,9559
699,9548
721,9540
713,9522
722,9519
730,9500
726,9499
731,9499
735,9485
711,9477
709,9450
729,9424
720,9422
725,9409
733,9407
723,9405
715,9377
727,9372
736,9331
737,9318
732,9300
740,9233
748,9191
746,9155
749,9148
743,9057
751,9029
745,9002
741,8995
744,8980
739,8959
742,8947
738,8936
754,8917
747,8905
755,8896
756,8831
759,8808
757,8805
758,8799
750,8792
769,8779
771,8773
752,8739
764,8734
762,8724
766,8695
763,8681
753,8664
767,8636
760,8627
768,8566
773,8562
782,8547
774,8543
765,8511
770,8499
761,8495
777,8485
772,8480
780,8476
796,8423
784,8405
795,8403
775,8403
778,8400
776,8400
797,8370
792,8367
783,8363
781,8354
779,8344
787,8338
785,8308
788,8282
786,8282
789,8281
809,8228
798,8205
791,8192
794,8143
800,8102
818,8094
801,8081
790,8078
808,8072
793,8060
807,8049
799,8042
819,8021
803,7988
802,7968
811,7956
810,7927
805,7919
817,7917
804,7914
813,7913
806,7905
812,7894
820,7876
814,7859
824,7851
815,7850
816,7840
827,7832
840,7793
826,7791
834,7788
821,7781
828,7776
849,7760
832,7759
833,7719
823,7707
825,7700
843,7696
839,7690
845,7672
838,7662
830,7647
831,7640
864,7624
835,7593
822,7591
842,7591
892,7582
857,7577
847,7564
846,7554
829,7551
844,7549
855,7542
848,7534
885,7531
867,7524
836,7515
837,7504
850,7498
859,7492
856,7466
861,7456
862,7442
870,7430
882,7430
852,7424
865,7411
853,7403
880,7402
841,7401
878,7390
868,7386
873,7382
851,7370
891,7342
881,7336
886,7333
858,7320
863,7310
860,7309
854,7305
902,7293
893,7290
888,7285
884,7268
866,7263
869,7256
874,7243
872,7240
883,7238
877,7233
887,7227
899,7219
876,7215
871,7212
896,7196
875,7182
906,7158
903,7158
2,7132
890,7107
915,7095
897,7093
905,7067
910,7058
894,7054
889,7050
879,7024
916,7016
917,7010
904,7003
900,6999
898,6989
923,6964
919,6964
895,6957
926,6943
907,6916
914,6895
908,6893
901,6893
913,6882
909,6865
937,6858
927,6857
918,6852
912,6842
922,6842
928,6828
925,6814
911,6812
935,6812
950,6767
931,6762
943,6761
929,6758
940,6750
933,6745
948,6736
920,6717
924,6697
952,6696
936,6693
944,6688
949,6680
964,6677
930,6672
921,6658
946,6650
939,6639
934,6627
941,6611
947,6608
969,6583
942,6572
945,6566
954,6551
932,6549
955,6546
951,6535
970,6518
983,6511
977,6505
957,6504
963,6503
953,6503
967,6500
958,6486
938,6484
961,6473
973,6471
966,6470
959,6446
972,6441
962,6440
968,6426
974,6426
978,6421
965,6416
960,6409
956,6391
991,6385
975,6383
982,6381
976,6379
988,6361
997,6324
979,6323
971,6320
994,6311
984,6311
1013,6303
986,6301
1003,6286
992,6262
985,6261
995,6257
990,6257
1002,6255
1020,6249
981,6247
980,6246
1011,6244
993,6237
999,6231
1010,6227
987,6222
989,6197
996,6195
1009,6191
1018,6182
1005,6174
1017,6159
1031,6156
1034,6142
1006,6142
1023,6141
1001,6138
1004,6136
1008,6130
1015,6128
1030,6121
1000,6120
1012,6101
1040,6089
1028,6088
1024,6083
1007,6066
1041,6062
1033,6058
1036,6057
4,6051
1014,6042
1035,6041
1046,6039
1016,6035
1027,6029
1025,6026
998,6015
1026,5998
1057,5998
1021,5997
1029,5986
1019,5980
1038,5979
1044,5958
1037,5951
1022,5948
1032,5945
1047,5937
1056,5935
1082,5930
1059,5926
1053,5912
1043,5908
1039,5906
1052,5889
1067,5880
1050,5879
1048,5877
1049,5866
1063,5853
1062,5852
1054,5848
1045,5844
1058,5841
1042,5818
1070,5818
1064,5816
1071,5809
1085,5807
1066,5789
1051,5789
1069,5784
1055,5780
1078,5774
1079,5762
1095,5755
1060,5750
1075,5747
1061,5746
1086,5745
1094,5743
1084,5743
1074,5726
1080,5721
1068,5714
1099,5703
1065,5702
1072,5688
1091,5681
1083,5657
1089,5654
1093,5641
1090,5641
1076,5635
1092,5634
1088,5631
1108,5619
1073,5608
1113,5607
1096,5605
1087,5605
1081,5600
1077,5593
1100,5580
1102,5570
1111,5558
1131,5549
1101,5545
1123,5541
1141,5534
1130,5532
1114,5525
1098,5524
1132,5520
1117,5518
1112,5517
1138,5515
1107,5511
1104,5507
1115,5503
1103,5498
1106,5496
1135,5488
1119,5477
1122,5473
1137,5468
1097,5466
1129,5465
1121,5461
1149,5460
1109,5453
1110,5453
1120,5451
1105,5449
1136,5442
1116,5433
1162,5427
1160,5421
1142,5421
1157,5416
1125,5416
1144,5414
1126,5412
1167,5402
1152,5402
1134,5397
1143,5393
1148,5393
1124,5381
1146,5380
1133,5378
1118,5376
1127,5374
1151,5373
1172,5368
1158,5366
1170,5365
1140,5357
1128,5357
1164,5352
1139,5348
1145,5330
1169,5322
1184,5312
1168,5312
1191,5312
1150,5310
1155,5299
1173,5282
1156,5281
1154,5276
1147,5272
1199,5267
1228,5255
1165,5248
1201,5244
1166,5244
1174,5244
1197,5234
1187,5230
1153,5225
1177,5224
1161,5223
1204,5214
1186,5208
1159,5208
1163,5203
1214,5202
1183,5198
1200,5197
1210,5188
1178,5186
1217,5181
1189,5174
1195,5172
1203,5170
1188,5170
1222,5169
1202,5168
1196,5167
1205,5163
1175,5155
1181,5155
1171,5153
1179,5149
1176,5146
1182,5144
1211,5135
1190,5129
1193,5125
1185,5123
1192,5118
1207,5117
1208,5106
1194,5101
1180,5100
1219,5095
1213,5092
1231,5067
1198,5067
1256,5065
1286,5056
1227,5048
1206,5043
1229,5036
1225,5031
1212,5018
1236,5014
1220,5013
1254,5010
1230,4998
1218,4995
1239,4988
1216,4985
1226,4983
1224,4980
1266,4979
1221,4977
1249,4972
1240,4972
1262,4966
1257,4965
1223,4956
1282,4945
1243,4942
1215,4941
1255,4935
1234,4933
1241,4932
1314,4929
1233,4923
1232,4922
1209,4920
1275,4916
1237,4916
1247,4907
1259,4901
1288,4898
1235,4890
1251,4889
1250,4886
1245,4877
1264,4876
1272,4875
1246,4873
5,4870
1289,4870
1242,4868
1294,4868
1312,4862
1263,4858
1278,4854
6,4853
1252,4851
1253,4850
1274,4847
1238,4844
1248,4835
1280,4831
1281,4828
1265,4822
1287,4822
1277,4820
1271,4812
1260,4809
1285,4807
1276,4805
1332,4797
1300,4779
1295,4776
1284,4773
1279,4771
1296,4768
1290,4766
1269,4766
1267,4763
1303,4752
1268,4746
1273,4744
1258,4741
1318,4739
1293,4735
1283,4734
1305,4732
1304,4723
1298,4722
1334,4721
1322,4719
1355,4711
1309,4709
1324,4704
1321,4699
1310,4694
1330,4692
1291,4688
1336,4687
1244,4677
1302,4677
1270,4672
1320,4664
1316,4656
1333,4655
1299,4653
1380,4650
1397,4650
1301,4650
1328,4647
1338,4646
1344,4641
1329,4638
1319,4637
1341,4637
1292,4635
1325,4632
1315,4631
1377,4628
1345,4628
1337,4628
1313,4627
1331,4627
1261,4623
1297,4623
1346,4622
1317,4619
1323,4618
1327,4606
1307,4606
1306,4602
1348,4593
1311,4585
1382,4573
1354,4558
1376,4558
1384,4552
1340,4548
1349,4548
1363,4544
1372,4543
1383,4540
1326,4539
1385,4538
1342,4537
1308,4531
1352,4528
1351,4527
1396,4525
1374,4523
1356,4520
1398,4518
1335,4517
1386,4516
1373,4515
1357,4515
1375,4514
1343,4510
1360,4504
1390,4501
1365,4499
1339,4497
1359,4495
1347,4493
1353,4489
1387,4480
1371,4471
1350,4470
1366,4469
1393,4467
1381,4463
1367,4454
1369,4454
1391,4444
1379,4444
1362,4433
1370,4429
1368,4427
1389,4416
1358,4414
1364,4391
1378,4376
1400,4374
1399,4363
1392,4361
1361,4359
1395,4346
1394,4338
1388,4335
7,4252
8,4127
9,4121
1,1494
