ringmember_age_blocks,freq
221,7774
233,7773
244,7767
235,7754
230,7739
238,7738
236,7727
239,7726
253,7709
242,7690
229,7679
243,7676
256,7674
245,7671
234,7642
240,7627
237,7619
246,7610
257,7605
254,7592
247,7564
258,7561
252,7529
265,7529
251,7525
248,7525
264,7493
249,7484
250,7464
266,7453
271,7450
255,7438
263,7436
260,7432
259,7402
267,7402
2,7348
262,7343
269,7332
273,7331
268,7329
285,7317
293,7312
305,7292
261,7292
272,7287
282,7284
287,7284
277,7277
286,7273
274,7267
294,7259
300,7256
291,7255
295,7251
270,7250
276,7244
288,7233
278,7233
307,7231
289,7211
304,7171
283,7168
296,7152
306,7140
275,7139
281,7133
279,7131
318,7125
297,7120
298,7114
284,7109
309,7096
303,7096
320,7077
292,7061
310,7056
290,7053
280,7033
301,7023
308,7019
311,7007
302,7007
317,7006
299,6989
315,6984
313,6954
331,6947
319,6940
322,6929
327,6923
314,6903
312,6890
353,6882
336,6878
338,6852
342,6846
348,6845
316,6841
335,6840
343,6835
333,6827
324,6823
361,6819
326,6818
325,6809
362,6808
344,6807
323,6802
337,6798
351,6792
321,6781
350,6780
332,6778
328,6773
330,6764
339,6762
356,6760
346,6759
334,6757
329,6750
341,6744
366,6744
360,6742
7,6734
347,6733
359,6730
352,6716
349,6715
363,6710
358,6709
369,6704
345,6693
367,6669
355,6657
364,6620
385,6606
368,6603
372,6582
371,6581
370,6556
380,6543
357,6538
340,6538
376,6535
375,6531
354,6511
365,6491
398,6488
381,6476
391,6469
386,6439
373,6439
401,6433
384,6420
374,6415
388,6414
379,6406
400,6404
377,6403
397,6394
404,6392
389,6383
409,6383
382,6380
405,6378
378,6346
383,6344
410,6332
396,6326
393,6325
390,6322
395,6305
422,6282
392,6275
406,6264
387,6253
402,6251
419,6249
394,6231
411,6196
407,6187
399,6183
415,6177
420,6175
426,6173
424,6171
408,6170
412,6163
417,6163
416,6152
423,6145
403,6141
421,6138
445,6129
429,6091
414,6090
456,6082
451,6081
439,6069
435,6064
430,6061
433,6061
440,6060
425,6058
418,6053
437,6031
427,6029
455,6022
413,6012
436,6012
438,6007
428,5998
441,5980
453,5970
8,5966
478,5964
431,5952
448,5950
432,5945
454,5942
444,5942
449,5929
446,5924
447,5920
443,5897
463,5896
434,5893
457,5883
474,5882
462,5858
479,5852
477,5843
464,5841
460,5840
452,5837
450,5834
476,5834
461,5827
465,5821
459,5813
490,5803
472,5803
442,5796
491,5792
458,5792
467,5790
473,5787
475,5775
483,5754
492,5746
485,5741
488,5739
486,5735
466,5730
489,5717
468,5703
470,5700
469,5686
505,5685
499,5682
481,5682
494,5659
502,5658
484,5657
500,5654
495,5654
504,5651
480,5642
482,5642
487,5642
521,5636
471,5634
496,5627
527,5609
514,5584
493,5578
501,5570
506,5563
498,5562
524,5562
526,5555
517,5555
522,5544
512,5543
497,5541
510,5541
525,5539
507,5535
518,5496
508,5496
516,5491
503,5483
513,5473
509,5472
530,5469
515,5467
549,5462
519,5460
536,5458
520,5455
523,5439
511,5433
541,5432
537,5422
552,5415
534,5408
542,5398
550,5398
533,5397
529,5397
547,5388
539,5388
545,5384
535,5378
532,5373
531,5364
538,5363
9,5348
540,5345
528,5326
548,5324
565,5321
573,5319
572,5307
544,5305
569,5294
561,5288
564,5285
543,5282
562,5272
555,5242
574,5234
553,5233
551,5228
576,5227
578,5225
558,5224
556,5223
546,5216
570,5182
559,5179
567,5178
563,5169
557,5161
590,5158
587,5149
568,5145
575,5143
566,5137
571,5126
579,5124
577,5123
560,5102
594,5101
584,5097
605,5093
593,5079
589,5075
554,5074
597,5066
598,5062
588,5061
623,5046
583,5039
585,5034
586,5032
595,5030
582,5023
600,4989
632,4983
603,4982
625,4977
580,4973
581,4969
624,4955
621,4939
601,4932
599,4927
592,4927
626,4924
608,4918
631,4912
602,4901
615,4897
591,4896
604,4894
618,4888
612,4882
691,4880
633,4872
616,4871
609,4870
620,4870
614,4867
607,4867
630,4866
596,4862
610,4860
611,4853
628,4840
692,4839
622,4837
681,4836
635,4834
690,4831
695,4820
613,4814
688,4813
698,4811
634,4809
619,4809
689,4805
617,4803
678,4801
651,4798
696,4795
606,4794
672,4788
680,4779
673,4775
627,4772
643,4765
679,4759
662,4754
639,4750
646,4747
693,4747
703,4747
636,4746
656,4738
629,4733
645,4728
652,4727
697,4720
676,4720
659,4718
694,4717
699,4716
638,4716
641,4712
654,4712
660,4711
706,4709
640,4704
653,4703
674,4703
669,4699
701,4696
711,4695
650,4695
702,4687
642,4685
670,4685
649,4675
637,4673
655,4673
644,4664
657,4662
682,4659
707,4658
665,4656
675,4655
658,4652
666,4651
671,4649
677,4639
648,4632
685,4631
661,4627
721,4618
708,4616
664,4611
710,4608
647,4605
663,4597
712,4596
668,4595
722,4593
715,4593
687,4592
686,4592
705,4584
683,4580
667,4560
704,4554
700,4549
684,4541
709,4535
713,4535
724,4516
723,4500
740,4488
727,4486
714,4473
728,4465
734,4460
738,4458
717,4443
716,4441
733,4437
732,4418
731,4411
739,4400
735,4399
736,4387
718,4387
726,4378
719,4368
737,4361
748,4345
729,4334
725,4329
746,4326
742,4319
730,4304
745,4295
741,4284
720,4280
747,4280
743,4234
744,4221
752,4205
755,4168
749,4109
754,4100
750,4098
753,4062
751,4054
766,4032
756,3988
757,3979
760,3962
758,3957
767,3932
761,3914
759,3907
764,3903
763,3901
765,3877
770,3872
782,3871
773,3852
779,3846
762,3843
768,3832
769,3819
772,3814
771,3799
775,3798
792,3795
783,3774
778,3770
803,3747
797,3737
795,3733
786,3724
776,3722
787,3721
788,3721
774,3717
781,3710
798,3707
790,3703
801,3697
780,3691
789,3676
784,3674
785,3660
791,3658
777,3636
796,3612
793,3601
794,3599
806,3568
825,3568
808,3565
809,3562
799,3559
817,3559
819,3557
816,3551
812,3545
800,3542
805,3539
834,3538
815,3527
804,3516
829,3508
814,3506
802,3505
832,3501
826,3501
807,3496
810,3496
811,3494
835,3478
823,3476
824,3463
813,3453
827,3448
822,3428
842,3427
841,3418
818,3415
820,3411
831,3410
836,3408
830,3406
828,3400
833,3390
846,3356
852,3353
857,3353
843,3351
837,3346
840,3346
839,3343
821,3343
854,3325
860,3323
853,3309
859,3305
858,3292
845,3285
850,3276
847,3271
856,3264
844,3237
851,3233
848,3223
838,3218
849,3211
855,3211
869,3202
865,3171
866,3159
861,3152
877,3136
871,3131
872,3080
862,3077
867,3069
868,3065
870,3054
879,3052
864,3051
878,3051
881,3045
875,3041
863,3036
880,3034
876,3032
874,3029
892,3019
890,3004
873,2986
894,2973
888,2965
883,2964
886,2953
903,2948
895,2947
885,2947
887,2920
882,2912
900,2896
899,2891
896,2887
897,2886
884,2885
907,2879
908,2876
891,2870
924,2860
912,2858
902,2846
925,2843
906,2838
910,2833
916,2829
905,2828
904,2827
913,2825
901,2825
911,2823
909,2820
889,2818
927,2810
918,2809
898,2799
893,2795
915,2781
926,2775
917,2775
914,2774
923,2764
919,2762
929,2748
933,2747
920,2730
921,2721
940,2719
935,2712
928,2702
922,2702
934,2701
930,2700
951,2662
937,2659
936,2650
932,2644
938,2635
946,2626
943,2621
958,2613
931,2611
942,2599
944,2591
949,2581
945,2574
948,2568
961,2551
950,2551
941,2543
957,2540
964,2535
947,2534
962,2526
939,2525
970,2513
953,2508
956,2503
954,2497
966,2495
965,2487
955,2480
959,2474
968,2474
975,2444
952,2441
978,2432
972,2429
960,2427
974,2420
971,2398
985,2394
984,2390
967,2389
980,2388
963,2386
979,2378
973,2371
987,2361
977,2347
969,2343
988,2334
989,2310
982,2295
976,2288
986,2284
981,2284
1001,2276
993,2269
990,2268
996,2260
994,2254
999,2248
992,2244
995,2238
983,2237
1007,2234
1013,2227
1008,2225
1000,2216
1021,2202
991,2201
997,2199
1016,2189
1005,2188
1002,2188
1004,2181
1010,2173
1034,2170
1018,2166
1017,2162
998,2162
1006,2161
1003,2159
1022,2148
1024,2145
1009,2144
1015,2141
1011,2134
1019,2131
1033,2099
1032,2098
1023,2093
1014,2093
1025,2091
1026,2088
1038,2057
1020,2055
1037,2052
1035,2043
1012,2041
1036,2036
1040,2035
1050,2030
1029,2030
1039,2023
1030,2006
1027,1996
1047,1993
1043,1991
1044,1987
1031,1986
1041,1985
1028,1981
1042,1976
1052,1965
1054,1955
1046,1948
1048,1928
1051,1922
1049,1903
1045,1900
1073,1898
1068,1895
1055,1895
1053,1891
1083,1886
1063,1882
1060,1881
1065,1877
1057,1843
1069,1836
1067,1833
1061,1832
1085,1830
1076,1825
1056,1817
1059,1813
1058,1809
1072,1804
1071,1795
1062,1779
1092,1778
1084,1774
1081,1771
1086,1768
1066,1767
1090,1759
1080,1757
1070,1756
1064,1755
1079,1753
1078,1752
1075,1747
1082,1745
1077,1743
1089,1738
1074,1722
1087,1687
1091,1676
1088,1670
1096,1663
1098,1652
1097,1651
1095,1650
1094,1643
1110,1626
1099,1624
1107,1618
1104,1617
1111,1613
1106,1606
1101,1600
1116,1598
1102,1597
1093,1594
1115,1593
1100,1591
1113,1590
1103,1583
1105,1573
1108,1566
1114,1555
1119,1546
1109,1537
1120,1535
1112,1523
1133,1508
1121,1494
1125,1480
1127,1476
1126,1459
1118,1458
1132,1450
1117,1445
1122,1439
1136,1430
1130,1429
1128,1422
1129,1421
1123,1415
1135,1414
1131,1414
1124,1413
1137,1402
1142,1383
1145,1379
1141,1365
1139,1355
1144,1342
1143,1342
1148,1340
1140,1340
1165,1324
1150,1321
1138,1318
1134,1317
1156,1309
1167,1309
1146,1305
1147,1304
1154,1302
1152,1302
1149,1299
1160,1295
1166,1281
1171,1272
1174,1270
1151,1268
1158,1264
1162,1256
1155,1255
1153,1246
1159,1241
1170,1223
1175,1222
1163,1218
1176,1204
1168,1204
1169,1198
1173,1198
1157,1198
1164,1194
1161,1191
1172,1182
1179,1171
1177,1168
1183,1168
1186,1127
1178,1115
1181,1109
1182,1101
1187,1100
1188,1099
1190,1098
1180,1098
1185,1078
1191,1068
1192,1065
1196,1054
1193,1052
1189,1049
1194,1040
1184,1031
1195,1013
1201,1000
1204,995
1202,993
1200,992
1198,991
1199,987
1207,983
1197,981
1210,974
1205,955
1212,949
1214,934
1206,934
1211,931
1203,931
1208,930
1209,918
1223,911
1215,909
1221,906
1216,906
1213,895
1217,886
1220,865
1229,859
1226,856
1218,855
1225,854
1222,844
1232,838
1228,834
1219,830
1238,823
1227,822
1230,820
1235,816
1233,816
1224,807
1240,802
1237,798
1234,787
1239,771
1236,767
1231,757
1242,755
1244,751
1250,741
1247,741
1246,735
1252,725
1243,725
1248,720
1245,717
1249,712
1241,708
1253,700
1255,700
1251,687
1257,681
1258,674
1259,660
1272,659
1254,652
1263,652
1261,647
1260,642
1262,638
1264,631
1267,627
1256,623
1274,618
1265,613
1268,611
1277,597
1271,590
1269,589
1278,588
1266,585
1276,579
1273,577
1270,574
1275,570
1279,561
1303,526
1288,524
1283,522
1282,521
1289,514
1286,508
1280,508
1287,504
1335,504
1293,496
1300,492
1281,491
1297,490
1294,488
1285,488
1466,487
1309,484
1284,479
1299,478
1448,470
1295,469
1302,467
1301,464
1296,463
1291,462
1356,461
1333,460
1395,460
1290,459
1304,456
1306,454
1307,453
1429,453
1426,452
1321,450
1334,450
1298,447
1398,446
1476,445
1314,444
1419,443
1477,442
1328,442
1305,441
1470,441
1435,439
1425,438
1329,438
1449,437
1292,437
1320,436
1467,435
1471,435
1469,435
1308,435
1468,434
1351,434
1388,434
1323,433
1411,433
1312,432
1332,432
1310,432
1437,430
1330,429
1410,429
1440,427
1431,426
1396,426
1402,425
1311,425
1318,424
1379,423
1337,422
1447,421
1408,421
1385,420
1394,420
1474,419
1358,417
1390,417
1428,417
1436,416
1430,416
1354,415
1434,414
1456,413
1482,413
1399,412
1325,411
1480,410
1339,410
1357,410
1414,409
1355,409
1404,407
1313,406
1452,406
1464,406
1450,405
1416,404
1412,403
1439,402
1421,402
1415,402
1427,402
1324,401
1397,401
1441,400
1371,400
1488,399
1462,398
1350,398
1319,398
1400,397
1489,397
1438,396
1383,396
1490,396
1432,396
1326,395
1360,394
1409,394
1336,394
1316,394
1361,394
1500,394
1479,394
1349,393
1344,393
1327,392
1478,392
1473,392
1465,391
1433,391
1406,391
1443,391
1340,390
1483,390
1322,390
1459,390
1403,388
1485,388
1338,387
1353,387
1342,386
1346,386
1422,386
1387,386
1413,385
1444,385
1367,385
1389,384
1373,384
1359,384
1498,383
1315,382
1424,382
1481,381
1362,381
1495,380
1384,379
1458,378
1381,376
1442,376
1401,375
1487,375
1343,374
1420,373
1446,373
1457,373
1491,373
1347,372
1392,372
1451,372
1363,372
1418,372
1370,372
1378,372
1366,372
1461,371
1391,371
1393,370
1492,370
1463,369
1486,369
1317,369
1372,367
1348,367
1445,366
1331,366
1472,366
1417,365
1496,365
1380,365
1374,364
1475,363
1368,361
1494,361
1423,361
1352,361
1345,360
1377,360
1405,360
1364,358
1455,358
1497,357
1453,356
1499,355
1369,354
1460,353
1484,353
1382,352
1454,351
1375,347
1386,347
1407,346
1376,343
1365,336
1341,335
1493,330
1,1
