ringmember_age_blocks,freq
899,507
954,505
912,503
924,499
980,498
914,497
937,497
901,496
916,495
884,494
900,494
851,494
870,494
942,493
1017,491
968,491
1035,489
908,489
965,489
976,489
946,488
917,488
918,488
913,487
952,486
973,484
935,484
934,484
1031,484
915,483
996,483
958,483
1023,483
940,482
950,482
876,482
1012,482
963,482
927,481
907,480
1010,480
1348,480
969,479
982,479
1164,478
1003,478
1069,478
991,478
905,478
998,477
967,475
1058,474
1026,474
932,474
920,474
1052,474
1046,473
1090,472
1037,472
875,472
959,472
933,471
975,470
1011,469
948,469
977,469
874,468
1032,468
961,468
1085,468
949,467
964,467
1082,467
903,467
1016,467
979,466
1018,466
1007,465
995,465
962,464
930,464
1001,464
970,464
929,463
911,462
1050,462
983,461
1070,461
1075,460
1108,460
1045,459
936,459
1000,458
1049,458
1005,457
943,456
984,455
988,455
1022,455
1034,454
902,454
957,454
974,453
1030,453
1039,452
1038,452
1089,451
1078,451
1067,451
992,450
945,450
1079,450
938,449
1054,449
931,449
999,448
1020,448
939,447
1134,447
1053,447
1163,446
1019,446
1044,445
1021,445
1071,445
997,445
1009,444
978,444
1106,444
985,443
994,443
1166,442
1008,442
1086,440
1029,440
1025,439
1048,439
972,438
1063,437
989,436
1084,435
1155,435
1088,435
953,435
1051,435
971,434
1077,433
1156,432
1099,432
1060,431
1101,431
1072,431
1074,431
1040,431
956,431
1015,430
951,430
966,430
1093,429
1033,428
1006,427
1024,427
955,427
1130,427
1316,425
1119,425
1386,425
1096,425
1027,424
1221,424
1395,423
1083,423
1461,423
1118,423
1159,423
1187,421
1042,420
1057,420
1073,420
1174,420
1081,419
1014,419
1080,419
1111,419
1113,419
1013,418
1100,418
1242,418
1162,418
1064,418
1165,417
1104,417
1146,417
1259,417
1004,417
1169,417
1349,416
1172,416
1121,416
1154,416
1002,415
1462,415
1065,415
1094,414
1107,414
1076,414
1125,414
1097,413
1112,413
1115,413
1116,412
1087,411
1041,411
1149,411
1218,410
1117,410
1291,410
1298,409
1068,409
1180,409
1102,409
1487,408
1262,408
1103,408
1132,408
1208,407
1222,407
1161,407
1109,407
1153,406
1231,406
986,406
1261,406
1061,406
1059,406
1126,406
1152,406
1367,404
1095,404
1157,403
1098,403
1173,402
1276,402
1062,402
1043,402
1352,401
1114,401
1436,401
1183,400
1202,399
1409,399
1285,399
1347,399
1481,399
1421,399
1047,398
981,398
1448,397
1192,396
1435,396
1216,395
1372,395
1120,395
1206,395
990,395
1254,395
1244,394
1160,394
1175,394
1346,393
1188,393
1416,393
1171,393
1145,392
1110,392
1168,392
1438,391
1151,391
1376,391
1255,391
1191,391
1239,390
1182,390
1123,390
1297,390
1339,390
1457,389
1056,389
1092,388
1246,388
1263,388
1203,388
1135,387
1219,387
1177,387
1150,387
1429,387
1365,387
1209,386
1139,386
1176,386
1170,386
1422,386
1390,385
1238,385
1105,385
1275,385
1408,384
1417,384
1143,384
1193,384
1494,384
1186,384
1250,384
1368,384
1342,383
1437,383
1181,383
1091,383
1234,383
1237,382
1190,382
1197,382
1066,382
1385,382
1378,382
1311,382
1201,381
1127,381
1178,381
1267,381
1281,381
1225,381
1430,381
1410,380
1294,380
1396,379
1185,379
1256,379
1253,379
1286,379
1384,379
1337,378
1357,378
1195,378
1310,378
1227,377
1374,377
1137,377
1292,377
1470,377
1144,376
1129,376
1142,376
1375,376
1240,376
1196,376
1136,376
1373,375
1220,375
1230,375
1453,375
1233,375
1485,374
1343,374
1212,374
1359,374
1251,373
1036,373
1232,373
1389,373
1466,373
1258,373
1210,372
1207,372
1243,372
1446,372
1433,372
1454,372
1412,372
1128,372
1459,371
1345,371
1471,371
1274,371
1147,371
1404,371
1381,371
1293,371
1478,371
1141,370
1124,370
1148,370
1465,370
1362,369
1226,369
1317,369
1306,369
1204,369
1158,369
1369,369
1273,368
1055,368
1415,368
1403,368
1248,367
1264,367
1424,367
1366,366
1249,365
1223,365
1460,365
1318,364
1236,364
1228,364
1315,364
1431,364
1354,363
1450,363
1387,363
1131,363
1314,362
1229,362
1265,362
1301,362
1371,362
1326,362
1443,362
1358,361
1399,361
1392,361
1304,361
1272,361
1440,361
1319,360
1420,360
1434,360
1418,360
1383,360
1472,360
1194,360
1441,359
1350,359
1432,359
1320,358
1444,358
1451,358
1486,357
1321,357
1449,357
1309,357
1279,356
1388,356
1205,356
1377,356
1402,355
1224,354
1133,354
1200,354
1456,354
1361,354
1332,354
1439,354
1322,354
1414,353
1247,353
1370,353
1356,353
1323,353
1299,352
1300,352
1495,351
1458,351
1260,351
1393,351
1397,351
1394,351
1398,351
1199,351
1277,351
1360,350
1490,350
1488,350
1217,350
1214,350
1282,349
1355,349
1407,349
1328,349
1235,348
1303,348
1467,348
1491,347
1198,347
1266,346
1296,346
1334,346
1313,345
1480,345
1324,345
1425,345
1455,344
1184,344
1280,344
1179,343
1295,343
1400,343
1340,343
1363,343
1215,343
1307,342
1278,342
1382,342
1479,342
1138,342
1351,342
1463,341
1308,341
1468,341
1257,341
1325,340
1419,339
1284,338
1269,338
1426,338
1423,337
1213,336
1428,336
1476,335
1411,335
1271,335
1268,334
1406,334
1469,334
1336,334
1140,334
1252,333
1335,333
1473,332
1452,332
1341,332
1475,332
1245,332
1464,332
1122,332
1289,332
1305,332
1333,332
1290,331
1338,331
1379,330
1241,330
1312,329
1445,329
1364,329
1496,328
1401,327
1353,327
1380,327
1330,327
1270,326
1329,326
1405,325
1427,325
1442,325
1483,325
1288,324
1482,323
1489,323
1211,322
1283,322
1413,321
1189,320
1477,320
1497,319
1327,317
1391,316
1287,315
1474,315
1500,314
1447,313
1302,312
1331,312
1344,300
1499,296
1498,293
1493,282
1484,281
1492,279
2,23
