ringmember_age_blocks,freq
290,61551
292,61442
297,61378
296,61230
295,61180
293,61070
298,61061
299,60693
302,60325
301,60136
303,60026
300,59553
304,59361
305,59176
306,59069
307,58988
309,58976
310,58831
308,58811
312,58236
311,58002
313,57773
314,57643
316,57566
318,57454
321,57312
315,57292
317,57273
319,57151
322,56752
320,56643
323,56338
324,56334
325,56118
326,55966
328,55848
327,55619
329,55385
334,55316
331,55278
332,55120
335,54818
336,54686
333,54684
330,54661
338,54228
337,54082
339,54073
340,54029
342,53800
341,53532
344,53521
343,53456
345,53280
350,52426
348,52385
346,52327
352,52239
347,52230
349,52171
353,52143
351,52141
355,52024
354,51735
356,51695
360,51217
359,51164
357,51042
358,50998
361,50964
362,50819
363,50793
364,50638
365,50538
367,50498
368,50358
366,50326
369,50078
371,49896
370,49791
372,49751
376,49529
377,49387
375,49346
380,49205
373,49195
378,49047
379,48930
381,48883
374,48870
382,48272
384,48240
386,48104
387,48071
383,48045
385,48022
388,47947
389,47658
390,47314
391,47292
394,47178
392,47151
396,47039
395,46968
397,46905
393,46801
398,46647
400,46345
402,46212
401,46200
404,46167
405,46157
406,45949
399,45827
407,45807
408,45792
403,45763
409,45656
410,45348
411,45254
415,45132
412,45079
413,45004
414,44842
416,44528
417,44497
418,44497
419,44492
420,44330
424,44250
422,44155
423,43996
421,43956
425,43842
427,43840
428,43616
429,43609
426,43573
431,43315
435,43296
432,43210
433,43146
430,43101
434,42862
436,42781
439,42697
443,42454
437,42436
441,42404
442,42360
440,42329
438,42295
444,42198
447,42144
446,42141
445,41927
448,41538
452,41400
457,41311
449,41294
458,41280
456,41266
454,41234
453,41195
455,41131
461,41013
450,40914
460,40827
451,40758
459,40550
467,40490
464,40452
466,40329
462,40270
463,40114
471,40083
468,39967
465,39847
470,39769
475,39716
478,39666
472,39626
476,39601
473,39574
477,39573
469,39564
479,39251
474,39250
480,39243
482,39239
484,39112
481,39002
485,38879
489,38874
488,38856
493,38852
490,38829
483,38722
492,38684
487,38386
495,38202
494,38092
491,38040
497,38001
486,37988
502,37902
498,37894
505,37869
496,37808
499,37703
501,37667
504,37645
503,37627
500,37593
509,37337
507,37298
508,37167
510,37005
511,36903
524,36890
506,36838
512,36758
516,36709
517,36681
520,36646
513,36520
519,36498
515,36446
522,36428
514,36423
518,36404
526,36401
521,36304
525,36290
523,36248
527,36130
528,36040
530,36037
529,35946
531,35870
536,35862
537,35731
532,35664
542,35546
538,35513
535,35509
534,35444
543,35212
541,35073
540,34997
533,34995
544,34975
546,34906
549,34857
545,34856
548,34825
547,34819
552,34754
556,34679
539,34677
550,34672
554,34541
558,34379
553,34271
551,34203
562,34055
565,34037
557,34022
560,33949
559,33929
566,33876
555,33843
563,33831
561,33808
564,33685
568,33479
569,33429
573,33402
567,33388
572,33301
570,33281
571,33247
580,33132
574,32998
576,32946
578,32892
575,32881
577,32799
583,32771
581,32755
584,32703
588,32687
585,32635
590,32633
579,32612
582,32488
595,32432
604,32401
587,32344
589,32344
594,32253
597,32218
586,32175
599,32101
591,32063
593,32054
596,31887
598,31880
592,31858
601,31757
612,31742
610,31654
603,31645
602,31603
605,31550
607,31512
600,31504
606,31470
608,31435
617,31400
609,31295
611,31105
616,31091
614,31045
613,31044
633,30916
615,30871
619,30851
621,30841
620,30801
618,30794
622,30782
630,30734
624,30713
628,30682
623,30664
629,30624
626,30623
632,30619
627,30605
625,30505
631,30497
634,30413
640,30410
635,30400
637,30270
641,30103
636,30094
639,30071
647,29997
642,29965
638,29860
649,29855
646,29790
651,29691
650,29657
648,29656
659,29651
654,29648
645,29635
652,29590
644,29580
643,29556
653,29480
661,29358
655,29337
657,29310
658,29225
664,29150
662,29122
656,29071
660,29054
668,29052
670,29026
669,29012
663,28937
671,28872
666,28855
681,28821
674,28820
676,28818
665,28813
682,28771
679,28766
667,28731
684,28698
686,28639
680,28602
677,28587
691,28539
685,28527
683,28491
673,28490
678,28408
688,28341
687,28340
672,28319
694,28313
675,28302
696,28276
692,28254
690,28205
697,28178
698,28069
693,28068
705,28055
695,28054
699,27985
689,27966
709,27959
703,27921
702,27905
707,27889
714,27860
708,27843
700,27687
706,27682
701,27668
710,27667
712,27639
704,27609
717,27502
718,27366
711,27324
721,27322
723,27297
715,27290
720,27237
713,27189
722,27127
731,27069
719,27018
725,26989
724,26989
716,26988
726,26930
727,26869
728,26800
730,26729
732,26688
729,26668
735,26652
736,26644
733,26512
734,26467
738,26416
739,26354
742,26298
740,26250
741,26232
747,25981
746,25897
749,25886
744,25876
737,25869
752,25780
754,25767
750,25752
748,25722
745,25709
755,25690
751,25685
743,25656
758,25635
757,25551
761,25539
756,25515
753,25511
760,25408
759,25363
763,25148
767,25136
769,25113
766,25013
765,24983
771,24946
774,24918
768,24901
764,24892
762,24875
772,24865
777,24853
770,24787
773,24604
778,24597
776,24539
775,24537
779,24533
780,24510
785,24421
782,24405
788,24401
783,24399
781,24387
787,24330
784,24271
786,24224
789,24198
790,24038
799,24029
792,23968
798,23949
791,23942
797,23917
793,23914
796,23730
801,23696
795,23689
794,23682
800,23634
807,23545
804,23537
805,23436
806,23432
814,23425
802,23424
803,23396
813,23346
810,23336
812,23298
816,23239
811,23219
808,23207
819,23116
820,22969
821,22919
815,22918
817,22914
823,22863
826,22822
809,22807
822,22795
818,22725
835,22706
833,22665
827,22639
837,22634
829,22619
825,22575
836,22571
824,22561
828,22551
832,22548
840,22464
830,22351
831,22341
834,22272
842,22260
838,22223
847,22215
849,22162
844,22148
851,22129
839,22116
854,22095
843,22092
852,22091
850,22021
848,22017
841,22017
845,21974
846,21948
861,21883
853,21815
856,21776
855,21722
860,21653
857,21651
867,21636
866,21625
858,21574
859,21569
869,21543
872,21540
864,21502
862,21491
868,21487
873,21448
876,21443
863,21380
871,21368
865,21287
870,21261
874,21233
878,21102
877,21071
884,21070
875,21043
885,21031
887,21002
882,20982
880,20977
886,20921
888,20915
892,20880
891,20879
890,20846
899,20826
883,20813
879,20809
905,20738
897,20688
889,20668
908,20666
881,20661
896,20656
893,20582
895,20555
894,20553
898,20539
902,20521
912,20433
901,20413
903,20409
900,20391
913,20365
907,20344
904,20308
909,20295
918,20264
917,20254
920,20250
911,20225
906,20221
919,20196
910,20191
914,20077
915,19982
925,19873
921,19870
916,19854
929,19847
922,19821
935,19811
923,19803
934,19800
927,19737
930,19733
924,19722
937,19712
928,19694
932,19678
926,19662
941,19595
940,19594
931,19586
933,19550
939,19507
938,19432
952,19353
945,19351
942,19321
947,19290
948,19257
944,19230
953,19227
943,19213
949,19203
936,19200
962,19178
956,19170
951,19145
950,19099
977,19096
958,19094
959,19087
974,19055
969,19050
965,19046
957,19032
963,19031
964,19027
954,19023
955,19010
946,19005
960,18991
961,18957
968,18921
978,18920
973,18915
967,18859
970,18830
975,18824
966,18797
972,18772
986,18701
984,18661
976,18641
983,18629
980,18606
988,18598
995,18564
979,18553
981,18540
994,18535
985,18513
996,18498
971,18482
989,18473
982,18464
987,18424
998,18419
993,18397
991,18334
990,18327
1000,18293
1006,18292
999,18266
1002,18259
1003,18250
1005,18230
992,18221
1010,18221
1007,18193
997,18156
1001,18137
1025,18122
1011,17984
1013,17971
1012,17969
1014,17968
1009,17949
1017,17945
1004,17929
1018,17894
1020,17894
1021,17824
1015,17821
1023,17811
1019,17762
1008,17748
1027,17734
1028,17726
1022,17717
1016,17716
1035,17694
1033,17693
1029,17685
1030,17623
1041,17620
1031,17582
1024,17560
1026,17501
1036,17483
1045,17481
1046,17466
1047,17429
1034,17428
1049,17425
1043,17402
1037,17394
1038,17373
1040,17373
1039,17371
1048,17368
1056,17350
1032,17308
1054,17262
1042,17243
1062,17218
1051,17187
1050,17181
1070,17123
1069,17118
1055,17113
1052,17099
1063,17059
1071,17058
1077,17047
1044,17045
1058,17027
1073,17020
1061,17015
1053,16991
1072,16990
1059,16985
1064,16973
1060,16919
1078,16878
1082,16860
1074,16858
1057,16837
1067,16788
1087,16777
1099,16774
1065,16746
1089,16743
1081,16739
1090,16734
1079,16706
1076,16684
1088,16676
1091,16667
1075,16663
1101,16635
1084,16634
1066,16617
1085,16586
1080,16575
1098,16547
1093,16532
1068,16512
1086,16501
1094,16480
1097,16464
1100,16456
1120,16429
1110,16415
1083,16396
1105,16361
1103,16351
1117,16343
1111,16334
1108,16328
1092,16303
1107,16275
1104,16250
1096,16248
1095,16236
1102,16213
1106,16188
1119,16182
1114,16175
1115,16163
1125,16157
1109,16151
1122,16142
1112,16142
1116,16138
1118,16121
1129,16121
1113,16080
1126,16052
1131,16038
1127,16036
1132,16015
1145,15948
1139,15942
1130,15937
1123,15918
1121,15889
1128,15848
1135,15833
1149,15819
1136,15817
1124,15811
1144,15798
1140,15797
1148,15766
1134,15761
1133,15716
1138,15673
1146,15655
1153,15621
1159,15618
1152,15615
1141,15614
1151,15612
1157,15603
1142,15583
1150,15578
1137,15575
1170,15558
1176,15539
1143,15529
1164,15515
1165,15501
1156,15497
1168,15478
1163,15429
1158,15420
1166,15420
1174,15412
1173,15408
1161,15375
1147,15371
1154,15365
1160,15364
1169,15358
1175,15357
1162,15335
1171,15328
1178,15328
1184,15306
1155,15294
1167,15291
1182,15268
1185,15243
1196,15226
1172,15214
1186,15189
1177,15187
1181,15187
1190,15167
1200,15162
1179,15157
1199,15154
1180,15136
1193,15128
1204,15122
1187,15086
1191,15077
1188,15057
1194,15051
1189,15045
1219,15027
1183,15017
1201,15017
1195,15013
1192,15006
1198,15005
1214,14966
1197,14945
1202,14925
1207,14897
1208,14895
1218,14888
1206,14888
1212,14883
1209,14881
1224,14856
1216,14856
1211,14830
1203,14830
1226,14810
1213,14800
1230,14754
1223,14747
1215,14735
1205,14731
1236,14728
1238,14726
1210,14706
1220,14701
1222,14688
1228,14620
1257,14616
1271,14606
1240,14605
1246,14600
1243,14593
1234,14579
1227,14576
1248,14564
1225,14551
1256,14551
1217,14550
1237,14541
1260,14537
1241,14528
1255,14528
1233,14521
1229,14518
1264,14490
1258,14472
1253,14469
1221,14461
1259,14458
1245,14456
1235,14449
1252,14427
1263,14418
1239,14417
1250,14413
1231,14396
1254,14390
1247,14387
1244,14385
1232,14339
1266,14292
1270,14285
1249,14281
1272,14251
1242,14249
1265,14245
1276,14238
1268,14234
1261,14181
1262,14181
1283,14178
1269,14154
1275,14135
1284,14130
1267,14124
1278,14121
1298,14108
1251,14102
1282,14097
1277,14093
1280,14069
1296,14067
1297,14041
1274,14025
1292,13990
1281,13987
1273,13983
1288,13966
1301,13951
1279,13925
1299,13918
1315,13906
1300,13903
1286,13885
1307,13883
1306,13871
1285,13857
1314,13846
1345,13841
1308,13825
1302,13823
1317,13818
1289,13810
1313,13804
1326,13802
1294,13802
1319,13795
1290,13794
1291,13791
1310,13790
1304,13785
1311,13785
1322,13771
1295,13760
1316,13759
1287,13755
1369,13742
1318,13729
1325,13708
1327,13698
1320,13694
1305,13675
1321,13665
1346,13650
1303,13648
1330,13621
1335,13614
1293,13612
1336,13584
1309,13568
1328,13563
1337,13558
1332,13557
1323,13556
1329,13536
1333,13528
1338,13526
1344,13517
1354,13509
1331,13505
1312,13499
1359,13495
1362,13492
1334,13482
1371,13472
1361,13468
1350,13463
1351,13463
1366,13458
1349,13450
1340,13450
1324,13450
1352,13442
1370,13430
1358,13426
1372,13422
1339,13403
1363,13389
1342,13389
1355,13377
1397,13363
1353,13339
1381,13338
1364,13336
1341,13330
1365,13321
1357,13311
1373,13310
1356,13308
1367,13289
1348,13286
1378,13283
1387,13258
1360,13251
1347,13249
1375,13245
1394,13243
1396,13211
1368,13208
1343,13190
1380,13189
1379,13188
1385,13157
1384,13145
1386,13143
1374,13141
1389,13140
1382,13117
1383,13107
1391,13057
1376,13052
1377,13038
1393,13033
1390,13020
1392,12993
1388,12989
1399,12988
1400,12988
1395,12987
1398,12828
