ringmember_age_blocks,freq
227,1967
228,1854
229,1848
230,1960
231,1959
232,1952
233,1800
234,1893
235,1853
236,1798
237,1886
238,1820
239,1844
240,1898
241,1858
242,1802
243,1744
244,1810
245,1898
246,1948
247,1902
248,1819
249,1841
250,1733
251,1737
252,1732
253,1754
254,1840
255,1780
256,1743
257,1734
258,1695
259,1810
260,1727
261,1707
262,1745
263,1769
264,1749
265,1709
266,1749
267,1756
268,1772
269,1685
270,1655
271,1709
272,1815
273,1691
274,1561
275,1637
276,1669
277,1764
278,1770
279,1776
280,1707
281,1707
282,1690
283,1773
284,1722
285,1621
286,1590
287,1572
288,1550
289,1615
290,1527
291,1577
292,1629
293,1524
294,1563
295,1460
296,1511
297,1529
298,1536
299,1597
300,1623
301,1561
302,1524
303,1577
304,1545
305,1566
306,1512
307,1551
308,1525
309,1549
310,1525
311,1507
312,1502
313,1530
314,1454
315,1421
316,1544
317,1452
318,1474
319,1433
320,1403
321,1476
322,1484
323,1568
324,1479
325,1558
326,1499
327,1522
328,1480
329,1325
330,1499
331,1385
332,1421
333,1434
334,1418
335,1466
336,1432
337,1512
338,1608
339,1535
340,1430
341,1404
342,1426
343,1402
344,1326
345,1390
346,1252
347,1282
348,1315
349,1380
350,1303
351,1383
352,1299
353,1352
354,1410
355,1386
356,1379
357,1285
358,1246
359,1307
360,1273
361,1278
362,1212
363,1359
364,1397
365,1337
366,1271
367,1366
368,1325
369,1226
370,1311
371,1255
372,1403
373,1276
374,1301
375,1262
376,1365
377,1262
378,1289
379,1337
380,1256
381,1265
382,1282
383,1244
384,1259
385,1278
386,1308
387,1381
388,1287
389,1228
390,1219
391,1219
392,1242
393,1254
394,1215
395,1153
396,1202
397,1149
398,1287
399,1216
400,1231
401,1190
402,1226
403,1254
404,1228
405,1223
406,1240
407,1176
408,1273
409,1136
410,1272
411,1226
412,1121
413,1114
414,1133
415,1124
416,1133
417,1142
418,1158
419,1162
420,1147
421,1248
422,1056
423,1083
424,1184
425,1100
426,1179
427,1134
428,1148
429,1155
430,1096
431,1200
432,1090
433,1179
434,1105
435,1200
436,1139
437,1139
438,1197
439,1185
440,991
441,1071
442,1107
443,1124
444,1106
445,1112
446,1008
447,1137
448,1074
449,1106
450,1091
451,1101
452,1136
453,1103
454,1181
455,1078
456,1080
457,1056
458,1164
459,1092
460,1127
461,1086
462,1088
463,1034
464,1111
465,1098
466,1083
467,1120
468,1115
469,1050
470,1080
471,1084
472,982
473,1064
474,1005
475,1006
476,1046
477,1033
478,1032
479,1012
480,1123
481,1113
482,1064
483,1095
484,1023
485,1026
486,1002
487,1105
488,1069
489,1001
490,1063
491,1031
492,1075
493,997
494,961
495,1087
496,947
497,1062
498,1064
499,1089
500,1022
501,1024
502,1118
503,998
504,1023
505,1067
506,1036
507,1088
508,1048
509,990
510,1042
511,1095
512,990
513,936
514,1074
515,1066
516,982
517,952
518,981
519,1007
520,970
521,1016
522,985
523,932
524,915
525,972
526,960
527,1061
528,989
529,1010
530,1052
531,1014
532,993
533,952
534,985
535,1011
536,959
537,1001
538,997
539,953
540,1041
541,1064
542,1126
543,949
544,902
545,996
546,954
547,971
548,935
549,914
550,999
551,1024
552,929
553,985
554,995
555,968
556,931
557,922
558,942
559,968
560,951
561,945
562,860
563,1025
564,908
565,999
566,964
567,1042
568,890
569,926
570,956
571,945
572,949
573,908
574,882
575,914
576,942
577,917
578,907
579,876
580,899
581,867
582,896
583,909
584,932
585,891
586,932
587,1044
588,971
589,863
590,1055
591,940
592,909
593,932
594,932
595,864
596,931
597,878
598,913
599,867
600,927
601,868
602,899
603,892
604,906
605,820
606,889
607,955
608,874
609,870
610,857
611,865
612,886
613,857
614,925
615,893
616,825
617,824
618,795
619,879
620,836
621,852
622,797
623,851
624,957
625,865
626,901
627,882
628,864
629,905
630,853
631,888
632,789
633,851
634,893
635,846
636,793
637,895
638,878
639,791
640,891
641,810
642,804
643,874
644,844
645,813
646,879
647,835
648,836
649,862
650,886
651,797
652,858
653,906
654,862
655,910
656,902
657,900
658,795
659,817
660,863
661,849
662,850
663,824
664,822
665,816
666,815
667,809
668,863
669,795
670,775
671,780
672,815
673,814
674,864
675,823
676,777
677,832
678,781
679,861
680,869
681,769
682,793
683,777
684,832
685,877
686,826
687,835
688,889
689,794
690,856
691,810
692,839
693,846
694,842
695,882
696,766
697,764
698,810
699,883
700,872
701,822
702,814
703,834
704,906
705,843
706,825
707,792
708,766
709,851
710,847
711,790
712,725
713,755
714,777
715,849
716,779
717,814
718,742
719,718
720,774
721,801
722,885
723,902
724,854
725,849
726,851
727,924
728,885
729,893
730,875
731,798
732,789
733,784
734,689
735,830
736,772
737,794
738,795
739,783
740,732
741,778
742,775
743,788
744,786
745,781
746,818
747,755
748,803
749,790
750,738
751,708
752,678
753,783
754,780
755,721
756,689
757,750
758,721
759,829
760,754
761,689
762,686
763,736
764,806
765,730
766,699
767,749
768,701
769,697
770,663
771,646
772,712
773,684
774,772
775,742
776,735
777,694
778,645
779,732
780,601
781,666
782,638
783,660
784,680
785,636
786,679
787,686
788,636
789,684
790,615
791,593
792,613
793,732
794,679
795,675
796,668
797,655
798,709
799,665
800,698
801,693
802,628
803,664
804,611
805,684
806,590
807,691
808,562
809,627
810,653
811,694
812,649
813,625
814,585
815,611
816,568
817,679
818,663
819,628
820,544
821,566
822,579
823,525
824,558
825,610
826,634
827,656
828,609
829,606
830,593
831,569
832,579
833,603
834,599
835,541
836,598
837,546
838,584
839,581
840,546
841,583
842,575
843,588
844,557
845,537
846,583
847,627
848,554
849,610
850,570
851,494
852,539
853,607
854,557
855,592
856,583
857,549
858,634
859,608
860,604
861,581
862,585
863,587
864,598
865,616
866,548
867,568
868,576
869,539
870,494
871,576
872,593
873,529
874,468
875,472
876,482
877,542
878,593
879,546
880,533
881,539
882,546
883,536
884,494
885,513
886,625
887,577
888,516
889,608
890,551
891,540
892,533
893,590
894,526
895,542
896,562
897,554
898,509
899,507
900,494
901,496
902,454
903,467
904,516
905,478
906,512
907,480
908,489
909,507
910,548
911,462
912,503
913,487
914,497
915,483
916,495
917,488
918,488
919,512
920,474
921,523
922,517
923,530
924,499
925,562
926,512
927,481
928,539
929,463
930,464
931,449
932,474
933,471
934,484
935,484
936,459
937,497
938,449
939,447
940,482
941,518
942,493
943,456
944,545
945,450
946,488
947,520
948,469
949,467
950,482
951,430
952,486
953,435
954,505
955,427
956,431
957,454
958,483
959,472
960,507
961,468
962,464
963,482
964,467
965,489
966,430
967,475
968,491
969,479
970,464
971,434
972,438
973,484
974,453
975,470
976,489
977,469
978,444
979,466
980,498
981,398
982,479
983,461
984,455
985,443
986,406
987,512
988,455
989,436
990,395
991,478
992,450
993,515
994,443
995,465
996,483
997,445
998,477
999,448
1000,458
1001,464
1002,415
1003,478
1004,417
1005,457
1006,427
1007,465
1008,442
1009,444
1010,480
1011,469
1012,482
1013,418
1014,419
1015,430
1016,467
1017,491
1018,466
1019,446
1020,448
1021,445
1022,455
1023,483
1024,427
1025,439
1026,474
1027,424
1028,509
1029,440
1030,453
1031,484
1032,468
1033,428
1034,454
1035,489
1036,373
1037,472
1038,452
1039,452
1040,431
1041,411
1042,420
1043,402
1044,445
1045,459
1046,473
1047,398
1048,439
1049,458
1050,462
1051,435
1052,474
1053,447
1054,449
1055,368
1056,389
1057,420
1058,474
1059,406
1060,431
1061,406
1062,402
1063,437
1064,418
1065,415
1066,382
1067,451
1068,409
1069,478
1070,461
1071,445
1072,431
1073,420
1074,431
1075,460
1076,414
1077,433
1078,451
1079,450
1080,419
1081,419
1082,467
1083,423
1084,435
1085,468
1086,440
1087,411
1088,435
1089,451
1090,472
1091,383
1092,388
1093,429
1094,414
1095,404
1096,425
1097,413
1098,403
1099,432
1100,418
1101,431
1102,409
1103,408
1104,417
1105,385
1106,444
1107,414
1108,460
1109,407
1110,392
1111,419
1112,413
1113,419
1114,401
1115,413
1116,412
1117,410
1118,423
1119,425
1120,395
1121,416
1122,332
1123,390
1124,370
1125,414
1126,406
1127,381
1128,372
1129,376
1130,427
1131,363
1132,408
1133,354
1134,447
1135,387
1136,376
1137,377
1138,342
1139,386
1140,334
1141,370
1142,376
1143,384
1144,376
1145,392
1146,417
1147,371
1148,370
1149,411
1150,387
1151,391
1152,406
1153,406
1154,416
1155,435
1156,432
1157,403
1158,369
1159,423
1160,394
1161,407
1162,418
1163,446
1164,478
1165,417
1166,442
1167,542
1168,392
1169,417
1170,386
1171,393
1172,416
1173,402
1174,420
1175,394
1176,386
1177,387
1178,381
1179,343
1180,409
1181,383
1182,390
1183,400
1184,344
1185,379
1186,384
1187,421
1188,393
1189,320
1190,382
1191,391
1192,396
1193,384
1194,360
1195,378
1196,376
1197,382
1198,347
1199,351
1200,354
1201,381
1202,399
1203,388
1204,369
1205,356
1206,395
1207,372
1208,407
1209,386
1210,372
1211,322
1212,374
1213,336
1214,350
1215,343
1216,395
1217,350
1218,410
1219,387
1220,375
1221,424
1222,407
1223,365
1224,354
1225,381
1226,369
1227,377
1228,364
1229,362
1230,375
1231,406
1232,373
1233,375
1234,383
1235,348
1236,364
1237,382
1238,385
1239,390
1240,376
1241,330
1242,418
1243,372
1244,394
1245,332
1246,388
1247,353
1248,367
1249,365
1250,384
1251,373
1252,333
1253,379
1254,395
1255,391
1256,379
1257,341
1258,373
1259,417
1260,351
1261,406
1262,408
1263,388
1264,367
1265,362
1266,346
1267,381
1268,334
1269,338
1270,326
1271,335
1272,361
1273,368
1274,371
1275,385
1276,402
1277,351
1278,342
1279,356
1280,344
1281,381
1282,349
1283,322
1284,338
1285,399
1286,379
1287,315
1288,324
1289,332
1290,331
1291,410
1292,377
1293,371
1294,380
1295,343
1296,346
1297,390
1298,409
1299,352
1300,352
1301,362
1302,312
1303,348
1304,361
1305,332
1306,369
1307,342
1308,341
1309,357
1310,378
1311,382
1312,329
1313,345
1314,362
1315,364
1316,425
1317,369
1318,364
1319,360
1320,358
1321,357
1322,354
1323,353
1324,345
1325,340
1326,362
1327,317
1328,349
1329,326
1330,327
1331,312
1332,354
1333,332
1334,346
1335,333
1336,334
1337,378
1338,331
1339,390
1340,343
1341,332
1342,383
1343,374
1344,300
1345,371
1346,393
1347,399
1348,480
1349,416
1350,359
1351,342
1352,401
1353,327
1354,363
1355,349
1356,353
1357,378
1358,361
1359,374
1360,350
1361,354
1362,369
1363,343
1364,329
1365,387
1366,366
1367,404
1368,384
1369,369
1370,353
1371,362
1372,395
1373,375
1374,377
1375,376
1376,391
1377,356
1378,382
1379,330
1380,327
1381,371
1382,342
1383,360
1384,379
1385,382
1386,425
1387,363
1388,356
1389,373
1390,385
1391,316
1392,361
1393,351
1394,351
1395,423
1396,379
1397,351
1398,351
1399,361
1400,343
1401,327
1402,355
1403,368
1404,371
1405,325
1406,334
1407,349
1408,384
1409,399
1410,380
1411,335
1412,372
1413,321
1414,353
1415,368
1416,393
1417,384
1418,360
1419,339
1420,360
1421,399
1422,386
1423,337
1424,367
1425,345
1426,338
1427,325
1428,336
1429,387
1430,381
1431,364
1432,359
1433,372
1434,360
1435,396
1436,401
1437,383
1438,391
1439,354
1440,361
1441,359
1442,325
1443,362
1444,358
1445,329
1446,372
1447,313
1448,397
1449,357
1450,363
1451,358
1452,332
1453,375
1454,372
1455,344
1456,354
1457,389
1458,351
1459,371
1460,365
1461,423
1462,415
1463,341
1464,332
1465,370
1466,373
1467,348
1468,341
1469,334
1470,377
1471,371
1472,360
1473,332
1474,315
1475,332
1476,335
1477,320
1478,371
1479,342
1480,345
1481,399
1482,323
1483,325
1484,281
1485,374
1486,357
1487,408
1488,350
1489,323
1490,350
1491,347
1492,279
1493,282
1494,384
1495,351
1496,328
1497,319
1498,293
1499,296
1500,314
