ringmember_age_blocks,freq
294,20253
295,20189
296,20270
297,20150
298,19944
299,19901
300,19851
301,20152
302,19771
303,20128
304,19785
305,19540
306,19578
307,19511
308,19568
309,19633
310,19556
311,19055
312,19408
313,19257
314,19235
315,19360
316,18746
317,19163
318,18833
319,18847
320,18976
321,18993
322,18970
323,18634
324,18520
325,18542
326,18299
327,18241
328,18408
329,18230
330,18419
331,18480
332,18383
333,18516
334,18187
335,18307
336,17926
337,17852
338,17667
339,18098
340,18167
341,18017
342,18027
343,17722
344,17718
345,17926
346,17614
347,17564
348,17496
349,17531
350,17763
351,17654
352,17571
353,17291
354,17030
355,17054
356,17406
357,17188
358,17254
359,17167
360,17246
361,17007
362,16824
363,16912
364,16880
365,16817
366,16709
367,16800
368,16650
369,16736
370,16669
371,16608
372,16304
373,16717
374,16568
375,16442
376,16353
377,16170
378,16362
379,16172
380,16245
381,16243
382,16229
383,16245
384,16132
385,15832
386,15913
387,15771
388,16244
389,15935
390,15877
391,15582
392,15841
393,15841
394,15891
395,15526
396,15771
397,15762
398,15853
399,15626
400,15641
401,15648
402,15390
403,15444
404,15545
405,15495
406,15242
407,15264
408,15319
409,15235
410,15223
411,15169
412,14923
413,14925
414,15060
415,15241
416,15170
417,15043
418,14880
419,14927
420,15001
421,14847
422,14804
423,14710
424,14681
425,15141
426,14815
427,14614
428,14737
429,14593
430,14725
431,14642
432,14558
433,14777
434,14493
435,14158
436,14458
437,14542
438,14604
439,14223
440,14459
441,14312
442,14190
443,14111
444,14344
445,13966
446,14133
447,14361
448,14012
449,14305
450,13937
451,14107
452,13942
453,13949
454,13903
455,13852
456,13720
457,14006
458,13815
459,13890
460,13601
461,13870
462,13423
463,13736
464,13607
465,13547
466,13690
467,13730
468,13441
469,13630
470,13644
471,13311
472,13517
473,13238
474,13268
475,13384
476,13408
477,13345
478,13306
479,13325
480,13265
481,13384
482,13166
483,13277
484,13200
485,13177
486,13244
487,13138
488,13005
489,12909
490,13121
491,12918
492,12926
493,12763
494,12793
495,12822
496,12729
497,13051
498,12769
499,12881
500,12625
501,13006
502,12948
503,12942
504,12458
505,12669
506,12767
507,12472
508,12817
509,12611
510,12713
511,12552
512,12464
513,12520
514,12508
515,12520
516,12364
517,12517
518,12469
519,12366
520,12593
521,12336
522,12337
523,12390
524,12495
525,12433
526,12356
527,12271
528,12073
529,12062
530,11976
531,12216
532,12201
533,11936
534,12200
535,12095
536,11982
537,12120
538,12027
539,11968
540,11934
541,12095
542,11800
543,11813
544,11781
545,11617
546,11824
547,12107
548,11936
549,11819
550,11880
551,11734
552,11610
553,11724
554,11645
555,11608
556,11516
557,11523
558,11681
559,11608
560,11756
561,11434
562,11558
563,11550
564,11456
565,11293
566,11393
567,11461
568,11420
569,11299
570,11424
571,11270
572,11491
573,11558
574,11405
575,11300
576,11172
577,11273
578,11416
579,11298
580,11237
581,11236
582,11293
583,11118
584,11356
585,11331
586,11022
587,11104
588,11204
589,10941
590,10949
591,11133
592,11168
593,11007
594,10931
595,10926
596,10870
597,10890
598,10929
599,10808
600,11118
601,10840
602,10812
603,10919
604,10824
605,11031
606,10855
607,10911
608,10806
609,10913
610,10763
611,10809
612,10812
613,10662
614,10940
615,10683
616,10905
617,10823
618,10889
619,10665
620,10534
621,10614
622,10549
623,10434
624,10565
625,10560
626,10598
627,10608
628,10481
629,10502
630,10341
631,10491
632,10626
633,10507
634,10425
635,10391
636,10612
637,10283
638,10311
639,10349
640,10294
641,10299
642,10369
643,10369
644,10259
645,10187
646,10165
647,10136
648,10035
649,10044
650,10050
651,10161
652,10112
653,9934
654,10091
655,10293
656,9952
657,9923
658,10157
659,9870
660,9845
661,9938
662,9974
663,9985
664,10009
665,10073
666,10227
667,10199
668,9862
669,9822
670,9946
671,9851
672,9798
673,9942
674,9747
675,9559
676,9728
677,9798
678,9691
679,9611
680,9830
681,9803
682,9773
683,9795
684,10036
685,9778
686,9762
687,9758
688,9621
689,9647
690,9702
691,9566
692,9656
693,9826
694,9720
695,9629
696,9780
697,9936
698,9891
699,9548
700,9688
701,9713
702,9914
703,9673
704,9748
705,9805
706,9863
707,9799
708,9999
709,9450
710,9837
711,9477
712,9765
713,9522
714,9640
715,9377
716,9586
717,9686
718,9591
719,9949
720,9422
721,9540
722,9519
723,9405
724,9670
725,9409
726,9499
727,9372
728,9773
729,9424
730,9500
731,9499
732,9300
733,9407
734,9725
735,9485
736,9331
737,9318
738,8936
739,8959
740,9233
741,8995
742,8947
743,9057
744,8980
745,9002
746,9155
747,8905
748,9191
749,9148
750,8792
751,9029
752,8739
753,8664
754,8917
755,8896
756,8831
757,8805
758,8799
759,8808
760,8627
761,8495
762,8724
763,8681
764,8734
765,8511
766,8695
767,8636
768,8566
769,8779
770,8499
771,8773
772,8480
773,8562
774,8543
775,8403
776,8400
777,8485
778,8400
779,8344
780,8476
781,8354
782,8547
783,8363
784,8405
785,8308
786,8282
787,8338
788,8282
789,8281
790,8078
791,8192
792,8367
793,8060
794,8143
795,8403
796,8423
797,8370
798,8205
799,8042
800,8102
801,8081
802,7968
803,7988
804,7914
805,7919
806,7905
807,8049
808,8072
809,8228
810,7927
811,7956
812,7894
813,7913
814,7859
815,7850
816,7840
817,7917
818,8094
819,8021
820,7876
821,7781
822,7591
823,7707
824,7851
825,7700
826,7791
827,7832
828,7776
829,7551
830,7647
831,7640
832,7759
833,7719
834,7788
835,7593
836,7515
837,7504
838,7662
839,7690
840,7793
841,7401
842,7591
843,7696
844,7549
845,7672
846,7554
847,7564
848,7534
849,7760
850,7498
851,7370
852,7424
853,7403
854,7305
855,7542
856,7466
857,7577
858,7320
859,7492
860,7309
861,7456
862,7442
863,7310
864,7624
865,7411
866,7263
867,7524
868,7386
869,7256
870,7430
871,7212
872,7240
873,7382
874,7243
875,7182
876,7215
877,7233
878,7390
879,7024
880,7402
881,7336
882,7430
883,7238
884,7268
885,7531
886,7333
887,7227
888,7285
889,7050
890,7107
891,7342
892,7582
893,7290
894,7054
895,6957
896,7196
897,7093
898,6989
899,7219
900,6999
901,6893
902,7293
903,7158
904,7003
905,7067
906,7158
907,6916
908,6893
909,6865
910,7058
911,6812
912,6842
913,6882
914,6895
915,7095
916,7016
917,7010
918,6852
919,6964
920,6717
921,6658
922,6842
923,6964
924,6697
925,6814
926,6943
927,6857
928,6828
929,6758
930,6672
931,6762
932,6549
933,6745
934,6627
935,6812
936,6693
937,6858
938,6484
939,6639
940,6750
941,6611
942,6572
943,6761
944,6688
945,6566
946,6650
947,6608
948,6736
949,6680
950,6767
951,6535
952,6696
953,6503
954,6551
955,6546
956,6391
957,6504
958,6486
959,6446
960,6409
961,6473
962,6440
963,6503
964,6677
965,6416
966,6470
967,6500
968,6426
969,6583
970,6518
971,6320
972,6441
973,6471
974,6426
975,6383
976,6379
977,6505
978,6421
979,6323
980,6246
981,6247
982,6381
983,6511
984,6311
985,6261
986,6301
987,6222
988,6361
989,6197
990,6257
991,6385
992,6262
993,6237
994,6311
995,6257
996,6195
997,6324
998,6015
999,6231
1000,6120
1001,6138
1002,6255
1003,6286
1004,6136
1005,6174
1006,6142
1007,6066
1008,6130
1009,6191
1010,6227
1011,6244
1012,6101
1013,6303
1014,6042
1015,6128
1016,6035
1017,6159
1018,6182
1019,5980
1020,6249
1021,5997
1022,5948
1023,6141
1024,6083
1025,6026
1026,5998
1027,6029
1028,6088
1029,5986
1030,6121
1031,6156
1032,5945
1033,6058
1034,6142
1035,6041
1036,6057
1037,5951
1038,5979
1039,5906
1040,6089
1041,6062
1042,5818
1043,5908
1044,5958
1045,5844
1046,6039
1047,5937
1048,5877
1049,5866
1050,5879
1051,5789
1052,5889
1053,5912
1054,5848
1055,5780
1056,5935
1057,5998
1058,5841
1059,5926
1060,5750
1061,5746
1062,5852
1063,5853
1064,5816
1065,5702
1066,5789
1067,5880
1068,5714
1069,5784
1070,5818
1071,5809
1072,5688
1073,5608
1074,5726
1075,5747
1076,5635
1077,5593
1078,5774
1079,5762
1080,5721
1081,5600
1082,5930
1083,5657
1084,5743
1085,5807
1086,5745
1087,5605
1088,5631
1089,5654
1090,5641
1091,5681
1092,5634
1093,5641
1094,5743
1095,5755
1096,5605
1097,5466
1098,5524
1099,5703
1100,5580
1101,5545
1102,5570
1103,5498
1104,5507
1105,5449
1106,5496
1107,5511
1108,5619
1109,5453
1110,5453
1111,5558
1112,5517
1113,5607
1114,5525
1115,5503
1116,5433
1117,5518
1118,5376
1119,5477
1120,5451
1121,5461
1122,5473
1123,5541
1124,5381
1125,5416
1126,5412
1127,5374
1128,5357
1129,5465
1130,5532
1131,5549
1132,5520
1133,5378
1134,5397
1135,5488
1136,5442
1137,5468
1138,5515
1139,5348
1140,5357
1141,5534
1142,5421
1143,5393
1144,5414
1145,5330
1146,5380
1147,5272
1148,5393
1149,5460
1150,5310
1151,5373
1152,5402
1153,5225
1154,5276
1155,5299
1156,5281
1157,5416
1158,5366
1159,5208
1160,5421
1161,5223
1162,5427
1163,5203
1164,5352
1165,5248
1166,5244
1167,5402
1168,5312
1169,5322
1170,5365
1171,5153
1172,5368
1173,5282
1174,5244
1175,5155
1176,5146
1177,5224
1178,5186
1179,5149
1180,5100
1181,5155
1182,5144
1183,5198
1184,5312
1185,5123
1186,5208
1187,5230
1188,5170
1189,5174
1190,5129
1191,5312
1192,5118
1193,5125
1194,5101
1195,5172
1196,5167
1197,5234
1198,5067
1199,5267
1200,5197
1201,5244
1202,5168
1203,5170
1204,5214
1205,5163
1206,5043
1207,5117
1208,5106
1209,4920
1210,5188
1211,5135
1212,5018
1213,5092
1214,5202
1215,4941
1216,4985
1217,5181
1218,4995
1219,5095
1220,5013
1221,4977
1222,5169
1223,4956
1224,4980
1225,5031
1226,4983
1227,5048
1228,5255
1229,5036
1230,4998
1231,5067
1232,4922
1233,4923
1234,4933
1235,4890
1236,5014
1237,4916
1238,4844
1239,4988
1240,4972
1241,4932
1242,4868
1243,4942
1244,4677
1245,4877
1246,4873
1247,4907
1248,4835
1249,4972
1250,4886
1251,4889
1252,4851
1253,4850
1254,5010
1255,4935
1256,5065
1257,4965
1258,4741
1259,4901
1260,4809
1261,4623
1262,4966
1263,4858
1264,4876
1265,4822
1266,4979
1267,4763
1268,4746
1269,4766
1270,4672
1271,4812
1272,4875
1273,4744
1274,4847
1275,4916
1276,4805
1277,4820
1278,4854
1279,4771
1280,4831
1281,4828
1282,4945
1283,4734
1284,4773
1285,4807
1286,5056
1287,4822
1288,4898
1289,4870
1290,4766
1291,4688
1292,4635
1293,4735
1294,4868
1295,4776
1296,4768
1297,4623
1298,4722
1299,4653
1300,4779
1301,4650
1302,4677
1303,4752
1304,4723
1305,4732
1306,4602
1307,4606
1308,4531
1309,4709
1310,4694
1311,4585
1312,4862
1313,4627
1314,4929
1315,4631
1316,4656
1317,4619
1318,4739
1319,4637
1320,4664
1321,4699
1322,4719
1323,4618
1324,4704
1325,4632
1326,4539
1327,4606
1328,4647
1329,4638
1330,4692
1331,4627
1332,4797
1333,4655
1334,4721
1335,4517
1336,4687
1337,4628
1338,4646
1339,4497
1340,4548
1341,4637
1342,4537
1343,4510
1344,4641
1345,4628
1346,4622
1347,4493
1348,4593
1349,4548
1350,4470
1351,4527
1352,4528
1353,4489
1354,4558
1355,4711
1356,4520
1357,4515
1358,4414
1359,4495
1360,4504
1361,4359
1362,4433
1363,4544
1364,4391
1365,4499
1366,4469
1367,4454
1368,4427
1369,4454
1370,4429
1371,4471
1372,4543
1373,4515
1374,4523
1375,4514
1376,4558
1377,4628
1378,4376
1379,4444
1380,4650
1381,4463
1382,4573
1383,4540
1384,4552
1385,4538
1386,4516
1387,4480
1388,4335
1389,4416
1390,4501
1391,4444
1392,4361
1393,4467
1394,4338
1395,4346
1396,4525
1397,4650
1398,4518
1399,4363
1400,4374
