ringmember_age_blocks,freq
270,44642
271,44346
272,43820
273,44135
274,43974
275,43990
276,43466
277,43826
278,43549
279,43237
280,42560
281,42723
282,42591
283,42212
284,41839
285,42283
286,41963
287,42050
288,41836
289,41783
290,41412
291,41136
292,41384
293,41414
294,41388
295,41105
296,41110
297,40508
298,40694
299,40471
300,40176
301,40300
302,40294
303,39872
304,39592
305,39613
306,39658
307,39226
308,39278
309,39564
310,39640
311,38950
312,39157
313,38758
314,38813
315,38904
316,39108
317,38543
318,38359
319,38119
320,38229
321,37856
322,37898
323,38165
324,38044
325,37712
326,37440
327,37422
328,37218
329,37173
330,36987
331,37035
332,37312
333,36646
334,36421
335,36891
336,36383
337,36306
338,35963
339,36059
340,36105
341,35937
342,36037
343,35561
344,35891
345,35503
346,35514
347,35092
348,35619
349,35219
350,35319
351,35072
352,34643
353,34730
354,35087
355,34528
356,34650
357,34361
358,34404
359,34333
360,34543
361,34297
362,34139
363,33661
364,33989
365,34002
366,33953
367,33371
368,33147
369,33230
370,33410
371,33037
372,33377
373,33138
374,33236
375,33099
376,33092
377,32627
378,32842
379,32513
380,32745
381,32473
382,32295
383,32242
384,31799
385,31942
386,31848
387,31627
388,32044
389,31874
390,31598
391,31849
392,31690
393,31492
394,31923
395,31372
396,31511
397,31180
398,31042
399,31076
400,31035
401,30566
402,30257
403,31169
404,30913
405,30509
406,30427
407,30238
408,30678
409,30616
410,30283
411,29771
412,29934
413,29832
414,30039
415,29819
416,29695
417,29409
418,29672
419,29097
420,29636
421,29489
422,29269
423,29473
424,28949
425,29262
426,29254
427,29268
428,28867
429,28522
430,28728
431,28945
432,28572
433,28371
434,28505
435,28483
436,28534
437,28401
438,28289
439,28196
440,28303
441,28227
442,28007
443,28254
444,27967
445,27682
446,28101
447,27537
448,27560
449,27933
450,27686
451,27590
452,27980
453,27752
454,27568
455,27420
456,27111
457,27125
458,27397
459,27282
460,26986
461,26950
462,26870
463,27177
464,26893
465,26432
466,26698
467,26804
468,26866
469,26253
470,26741
471,26350
472,26310
473,26385
474,26057
475,26013
476,26339
477,26003
478,25859
479,25958
480,25918
481,25878
482,25889
483,25794
484,25728
485,25584
486,25298
487,25249
488,25407
489,25236
490,25278
491,24963
492,25477
493,25158
494,24945
495,25118
496,25333
497,25492
498,25025
499,25120
500,24761
501,25152
502,24888
503,24794
504,24852
505,25179
506,24461
507,24709
508,24796
509,24484
510,24799
511,24671
512,24080
513,24238
514,24433
515,24229
516,24114
517,24088
518,24010
519,24439
520,23946
521,23950
522,24032
523,23871
524,23598
525,23501
526,23503
527,23624
528,23799
529,23665
530,23349
531,23173
532,23542
533,23802
534,23638
535,23200
536,23221
537,23390
538,23456
539,23390
540,23198
541,23592
542,23495
543,23085
544,23201
545,22766
546,23054
547,22617
548,22671
549,23164
550,23105
551,22674
552,22686
553,22772
554,22488
555,22684
556,22397
557,22598
558,22587
559,22174
560,22104
561,22408
562,22654
563,22430
564,22678
565,22465
566,22633
567,22027
568,22143
569,22220
570,22102
571,21931
572,22229
573,21661
574,21698
575,21951
576,21817
577,21559
578,21949
579,21561
580,21604
581,21481
582,21788
583,21503
584,21509
585,21254
586,21579
587,21530
588,21430
589,21306
590,21513
591,21159
592,21239
593,21266
594,21161
595,21364
596,21157
597,21017
598,21089
599,21278
600,20786
601,20987
602,20852
603,20732
604,20829
605,20630
606,20472
607,20724
608,20951
609,20822
610,20259
611,20400
612,20654
613,20328
614,20642
615,20795
616,20652
617,20198
618,20426
619,20322
620,20597
621,20225
622,20473
623,20292
624,20228
625,20100
626,20026
627,20010
628,20085
629,20216
630,20186
631,20354
632,20161
633,19770
634,19951
635,19981
636,19676
637,19710
638,19867
639,19629
640,19782
641,19886
642,19552
643,19601
644,19990
645,19745
646,19633
647,19664
648,19344
649,19635
650,19514
651,19217
652,19494
653,19290
654,19460
655,19104
656,19143
657,19093
658,19225
659,19332
660,19243
661,19006
662,19322
663,19358
664,19320
665,18979
666,19339
667,18804
668,18995
669,18678
670,19107
671,19055
672,18891
673,18837
674,18945
675,18880
676,18874
677,18775
678,19106
679,18880
680,18797
681,18668
682,18467
683,18533
684,18607
685,18718
686,18654
687,18955
688,18770
689,18584
690,18473
691,18541
692,18875
693,18696
694,18576
695,18297
696,18651
697,18408
698,18312
699,18587
700,18503
701,18425
702,18360
703,18544
704,18371
705,18579
706,17956
707,18214
708,18210
709,18613
710,18298
711,18247
712,18594
713,18199
714,18307
715,17909
716,18498
717,18548
718,18211
719,17981
720,17971
721,18118
722,18053
723,17983
724,18208
725,17639
726,17660
727,17947
728,17754
729,17885
730,17690
731,17528
732,17637
733,17827
734,17692
735,17389
736,17817
737,17654
738,17263
739,17204
740,17469
741,17208
742,17189
743,17216
744,17412
745,17163
746,17434
747,17066
748,17223
749,17292
750,16799
751,16504
752,16738
753,16457
754,16769
755,16799
756,16967
757,16657
758,16922
759,16467
760,16416
761,16552
762,16586
763,16607
764,16415
765,16933
766,16347
767,16403
768,16241
769,16105
770,16292
771,16377
772,16198
773,16167
774,16148
775,16007
776,16081
777,15766
778,16018
779,15929
780,16182
781,16044
782,15951
783,16144
784,16020
785,15661
786,15927
787,15902
788,15839
789,15770
790,15792
791,15761
792,15582
793,15811
794,15760
795,15746
796,15361
797,15581
798,15759
799,15752
800,15518
801,15413
802,15311
803,15354
804,15525
805,15329
806,15338
807,15527
808,15413
809,15507
810,15457
811,15417
812,15029
813,15227
814,15346
815,15279
816,14941
817,15120
818,15204
819,15027
820,15241
821,14788
822,14923
823,15030
824,14851
825,14755
826,14768
827,14889
828,14957
829,15043
830,14712
831,14665
832,14834
833,14952
834,14650
835,14641
836,14680
837,14898
838,14533
839,14558
840,14479
841,14777
842,14585
843,14431
844,14452
845,14597
846,14564
847,14417
848,14545
849,14677
850,14322
851,14507
852,14436
853,14449
854,14424
855,14385
856,14280
857,14470
858,14274
859,14296
860,14239
861,14087
862,14335
863,14224
864,14087
865,14125
866,14205
867,13997
868,13923
869,14083
870,14219
871,13983
872,13902
873,14157
874,13911
875,14153
876,13881
877,14093
878,14092
879,13804
880,13899
881,13977
882,13860
883,13802
884,13932
885,13765
886,13803
887,13888
888,13793
889,13575
890,13716
891,13544
892,13707
893,13713
894,13545
895,13689
896,13518
897,13514
898,13523
899,13535
900,13493
901,13527
902,13614
903,13580
904,13351
905,13594
906,13403
907,13367
908,13380
909,13380
910,13342
911,13176
912,13320
913,13282
914,13121
915,13082
916,13340
917,13326
918,13204
919,13259
920,13191
921,13431
922,13290
923,13053
924,13274
925,13168
926,13166
927,13005
928,13121
929,12993
930,13153
931,13045
932,12702
933,13087
934,13055
935,12917
936,12924
937,12684
938,12775
939,12963
940,12982
941,12929
942,12884
943,12818
944,12889
945,12758
946,12734
947,12875
948,12618
949,12479
950,12679
951,12861
952,12502
953,12690
954,12676
955,12450
956,12850
957,12718
958,12482
959,12629
960,12501
961,12372
962,12469
963,12549
964,12424
965,12685
966,12652
967,12329
968,12648
969,12459
970,12251
971,12405
972,12478
973,12448
974,12537
975,12422
976,12304
977,12551
978,12351
979,12291
980,12107
981,12262
982,12246
983,12173
984,12284
985,12052
986,12119
987,12141
988,11954
989,12121
990,12001
991,12171
992,12202
993,12017
994,12127
995,12197
996,12017
997,11810
998,11966
999,11982
1000,11969
1001,12172
1002,12020
1003,11866
1004,12032
1005,12061
1006,11876
1007,11833
1008,11958
1009,11916
1010,11960
1011,12019
1012,11758
1013,11839
1014,11760
1015,11653
1016,11903
1017,11709
1018,11741
1019,11749
1020,11809
1021,11920
1022,11894
1023,11737
1024,11714
1025,11698
1026,11572
1027,11682
1028,11662
1029,11670
1030,11559
1031,11816
1032,11560
1033,11640
1034,11789
1035,11379
1036,11514
1037,11648
1038,11666
1039,11610
1040,11686
1041,11476
1042,11338
1043,11590
1044,11390
1045,11435
1046,11410
1047,11541
1048,11496
1049,11427
1050,11447
1051,11512
1052,11470
1053,11393
1054,11393
1055,11346
1056,11203
1057,11427
1058,11281
1059,11257
1060,11371
1061,11190
1062,11355
1063,11258
1064,11199
1065,11263
1066,11205
1067,11042
1068,11275
1069,11033
1070,11143
1071,11244
1072,11161
1073,11133
1074,11179
1075,11261
1076,11130
1077,11188
1078,11107
1079,11194
1080,11089
1081,11001
1082,10756
1083,11058
1084,11067
1085,11018
1086,10744
1087,10860
1088,10974
1089,10960
1090,10925
1091,11011
1092,10801
1093,10713
1094,10852
1095,10677
1096,11196
1097,10848
1098,10947
1099,10864
1100,11017
1101,10603
1102,10815
1103,10615
1104,10702
1105,10614
1106,10557
1107,10815
1108,10853
1109,10554
1110,10564
1111,10613
1112,10833
1113,10657
1114,10683
1115,10618
1116,10662
1117,10555
1118,10522
1119,10505
1120,10666
1121,10503
1122,10661
1123,10560
1124,10657
1125,10465
1126,10404
1127,10540
1128,10695
1129,10467
1130,10353
1131,10770
1132,10625
1133,10451
1134,10427
1135,10490
1136,10341
1137,10411
1138,10469
1139,10566
1140,10470
1141,10367
1142,10340
1143,10479
1144,10348
1145,10438
1146,10468
1147,10290
1148,10373
1149,10429
1150,10419
1151,10339
1152,10291
1153,10285
1154,10381
1155,10264
1156,10296
1157,10355
1158,10303
1159,10412
1160,10264
1161,10248
1162,10371
1163,10172
1164,10111
1165,10262
1166,10107
1167,10115
1168,10284
1169,10098
1170,10035
1171,9870
1172,10085
1173,10248
1174,10125
1175,10060
1176,10035
1177,10214
1178,10197
1179,10166
1180,10094
1181,10172
1182,9942
1183,10076
1184,9902
1185,10111
1186,10149
1187,9942
1188,9831
1189,9966
1190,10001
1191,9893
1192,9913
1193,10013
1194,9855
1195,9891
1196,9994
1197,9974
1198,9852
1199,10110
1200,9956
1201,9918
1202,9807
1203,9946
1204,9960
1205,9936
1206,9868
1207,9631
1208,9795
1209,9954
1210,9735
1211,9674
1212,9865
1213,9799
1214,9876
1215,9764
1216,9750
1217,9605
1218,9694
1219,9737
1220,9759
1221,9848
1222,9705
1223,9724
1224,9676
1225,9640
1226,9482
1227,9776
1228,9589
1229,9550
1230,9603
1231,9502
1232,9581
1233,9701
1234,9512
1235,9587
1236,9504
1237,9502
1238,9313
1239,9649
1240,9528
1241,9506
1242,9519
1243,9587
1244,9398
1245,9463
1246,9389
1247,9555
1248,9489
1249,9506
1250,9604
1251,9516
1252,9493
1253,9364
1254,9560
1255,9390
1256,9308
1257,9426
1258,9546
1259,9457
1260,9425
1261,9511
1262,9632
1263,9263
1264,9318
1265,9165
1266,9290
1267,9356
1268,9419
1269,9379
1270,9327
1271,9244
1272,9251
1273,9090
1274,9243
1275,9530
1276,9305
1277,9081
1278,9210
1279,9296
1280,9289
1281,9165
1282,9367
1283,9303
1284,9109
1285,9197
1286,9216
1287,9195
1288,9235
1289,9039
1290,9114
1291,9223
1292,8984
1293,9109
1294,9228
1295,9040
1296,9274
1297,8937
1298,9078
1299,9134
1300,9024
1301,9148
1302,9106
1303,8999
1304,9036
1305,9091
1306,8847
1307,9237
1308,8770
1309,9014
1310,9045
1311,8904
1312,9094
1313,8916
1314,8996
1315,9019
1316,8932
1317,9043
1318,9036
1319,8946
1320,9061
1321,8988
1322,8779
1323,8866
1324,8995
1325,9043
1326,8880
1327,8826
1328,8934
1329,9005
1330,8862
1331,8755
1332,8853
1333,8843
1334,8782
1335,8971
1336,8612
1337,8669
1338,8776
1339,8756
1340,8841
1341,8796
1342,8775
1343,8760
1344,8897
1345,8668
1346,8728
1347,8681
1348,8789
1349,8662
1350,8776
1351,8798
1352,8862
1353,8636
1354,8702
1355,8736
1356,8473
1357,8648
1358,8730
1359,8553
1360,8728
1361,8762
1362,8719
1363,8717
1364,8758
1365,8450
1366,8776
1367,8689
1368,8671
1369,8772
1370,8893
1371,8538
1372,8536
1373,8631
1374,8478
1375,8652
1376,8382
1377,8344
1378,8615
1379,8460
1380,8511
1381,8632
1382,8558
1383,8629
1384,8695
1385,8707
1386,8537
1387,8465
1388,8584
1389,8308
1390,8460
1391,8456
1392,8540
1393,8544
1394,8495
1395,8440
1396,8440
1397,8434
1398,8803
1399,8653
1400,8450
