ringmember_age_blocks,freq
857,21651
858,21574
859,21569
860,21653
861,21883
862,21491
863,21380
864,21502
865,21287
866,21625
867,21636
868,21487
869,21543
870,21261
871,21368
872,21540
873,21448
874,21233
875,21043
876,21443
877,21071
878,21102
879,20809
880,20977
881,20661
882,20982
883,20813
884,21070
885,21031
886,20921
887,21002
888,20915
889,20668
890,20846
891,20879
892,20880
893,20582
894,20553
895,20555
896,20656
897,20688
898,20539
899,20826
900,20391
901,20413
902,20521
903,20409
904,20308
905,20738
906,20221
907,20344
908,20666
909,20295
910,20191
911,20225
912,20433
913,20365
914,20077
915,19982
916,19854
917,20254
918,20264
919,20196
920,20250
921,19870
922,19821
923,19803
924,19722
925,19873
926,19662
927,19737
928,19694
929,19847
930,19733
931,19586
932,19678
933,19550
934,19800
935,19811
936,19200
937,19712
938,19432
939,19507
940,19594
941,19595
942,19321
943,19213
944,19230
945,19351
946,19005
947,19290
948,19257
949,19203
950,19099
951,19145
952,19353
953,19227
954,19023
955,19010
956,19170
957,19032
958,19094
959,19087
960,18991
961,18957
962,19178
963,19031
964,19027
965,19046
966,18797
967,18859
968,18921
969,19050
970,18830
971,18482
972,18772
973,18915
974,19055
975,18824
976,18641
977,19096
978,18920
979,18553
980,18606
981,18540
982,18464
983,18629
984,18661
985,18513
986,18701
987,18424
988,18598
989,18473
990,18327
991,18334
992,18221
993,18397
994,18535
995,18564
996,18498
997,18156
998,18419
999,18266
1000,18293
1001,18137
1002,18259
1003,18250
1004,17929
1005,18230
1006,18292
1007,18193
1008,17748
1009,17949
1010,18221
1011,17984
1012,17969
1013,17971
1014,17968
1015,17821
1016,17716
1017,17945
1018,17894
1019,17762
1020,17894
1021,17824
1022,17717
1023,17811
1024,17560
1025,18122
1026,17501
1027,17734
1028,17726
1029,17685
1030,17623
1031,17582
1032,17308
1033,17693
1034,17428
1035,17694
1036,17483
1037,17394
1038,17373
1039,17371
1040,17373
1041,17620
1042,17243
1043,17402
1044,17045
1045,17481
1046,17466
1047,17429
1048,17368
1049,17425
1050,17181
1051,17187
1052,17099
1053,16991
1054,17262
1055,17113
1056,17350
1057,16837
1058,17027
1059,16985
1060,16919
1061,17015
1062,17218
1063,17059
1064,16973
1065,16746
1066,16617
1067,16788
1068,16512
1069,17118
1070,17123
1071,17058
1072,16990
1073,17020
1074,16858
1075,16663
1076,16684
1077,17047
1078,16878
1079,16706
1080,16575
1081,16739
1082,16860
1083,16396
1084,16634
1085,16586
1086,16501
1087,16777
1088,16676
1089,16743
1090,16734
1091,16667
1092,16303
1093,16532
1094,16480
1095,16236
1096,16248
1097,16464
1098,16547
1099,16774
1100,16456
1101,16635
1102,16213
1103,16351
1104,16250
1105,16361
1106,16188
1107,16275
1108,16328
1109,16151
1110,16415
1111,16334
1112,16142
1113,16080
1114,16175
1115,16163
1116,16138
1117,16343
1118,16121
1119,16182
1120,16429
1121,15889
1122,16142
1123,15918
1124,15811
1125,16157
1126,16052
1127,16036
1128,15848
1129,16121
1130,15937
1131,16038
1132,16015
1133,15716
1134,15761
1135,15833
1136,15817
1137,15575
1138,15673
1139,15942
1140,15797
1141,15614
1142,15583
1143,15529
1144,15798
1145,15948
1146,15655
1147,15371
1148,15766
1149,15819
1150,15578
1151,15612
1152,15615
1153,15621
1154,15365
1155,15294
1156,15497
1157,15603
1158,15420
1159,15618
1160,15364
1161,15375
1162,15335
1163,15429
1164,15515
1165,15501
1166,15420
1167,15291
1168,15478
1169,15358
1170,15558
1171,15328
1172,15214
1173,15408
1174,15412
1175,15357
1176,15539
1177,15187
1178,15328
1179,15157
1180,15136
1181,15187
1182,15268
1183,15017
1184,15306
1185,15243
1186,15189
1187,15086
1188,15057
1189,15045
1190,15167
1191,15077
1192,15006
1193,15128
1194,15051
1195,15013
1196,15226
1197,14945
1198,15005
1199,15154
1200,15162
1201,15017
1202,14925
1203,14830
1204,15122
1205,14731
1206,14888
1207,14897
1208,14895
1209,14881
1210,14706
1211,14830
1212,14883
1213,14800
1214,14966
1215,14735
1216,14856
1217,14550
1218,14888
1219,15027
1220,14701
1221,14461
1222,14688
1223,14747
1224,14856
1225,14551
1226,14810
1227,14576
1228,14620
1229,14518
1230,14754
1231,14396
1232,14339
1233,14521
1234,14579
1235,14449
1236,14728
1237,14541
1238,14726
1239,14417
1240,14605
1241,14528
1242,14249
1243,14593
1244,14385
1245,14456
1246,14600
1247,14387
1248,14564
1249,14281
1250,14413
1251,14102
1252,14427
1253,14469
1254,14390
1255,14528
1256,14551
1257,14616
1258,14472
1259,14458
1260,14537
1261,14181
1262,14181
1263,14418
1264,14490
1265,14245
1266,14292
1267,14124
1268,14234
1269,14154
1270,14285
1271,14606
1272,14251
1273,13983
1274,14025
1275,14135
1276,14238
1277,14093
1278,14121
1279,13925
1280,14069
1281,13987
1282,14097
1283,14178
1284,14130
1285,13857
1286,13885
1287,13755
1288,13966
1289,13810
1290,13794
1291,13791
1292,13990
1293,13612
1294,13802
1295,13760
1296,14067
1297,14041
1298,14108
1299,13918
1300,13903
1301,13951
1302,13823
1303,13648
1304,13785
1305,13675
1306,13871
1307,13883
1308,13825
1309,13568
1310,13790
1311,13785
1312,13499
1313,13804
1314,13846
1315,13906
1316,13759
1317,13818
1318,13729
1319,13795
1320,13694
1321,13665
1322,13771
1323,13556
1324,13450
1325,13708
1326,13802
1327,13698
1328,13563
1329,13536
1330,13621
1331,13505
1332,13557
1333,13528
1334,13482
1335,13614
1336,13584
1337,13558
1338,13526
1339,13403
1340,13450
1341,13330
1342,13389
1343,13190
1344,13517
1345,13841
1346,13650
1347,13249
1348,13286
1349,13450
1350,13463
1351,13463
1352,13442
1353,13339
1354,13509
1355,13377
1356,13308
1357,13311
1358,13426
1359,13495
1360,13251
1361,13468
1362,13492
1363,13389
1364,13336
1365,13321
1366,13458
1367,13289
1368,13208
1369,13742
1370,13430
1371,13472
1372,13422
1373,13310
1374,13141
1375,13245
1376,13052
1377,13038
1378,13283
1379,13188
1380,13189
1381,13338
1382,13117
1383,13107
1384,13145
1385,13157
1386,13143
1387,13258
1388,12989
1389,13140
1390,13020
1391,13057
1392,12993
1393,13033
1394,13243
1395,12987
1396,13211
1397,13363
1398,12828
1399,12988
1400,12988
