ringmember_age_blocks,freq
1174,10125
1167,10115
1164,10111
1185,10111
1199,10110
1166,10107
1169,10098
1180,10094
1172,10085
1183,10076
1175,10060
1176,10035
1170,10035
1193,10013
1190,10001
1196,9994
1197,9974
1189,9966
1204,9960
1200,9956
1209,9954
1203,9946
1187,9942
1182,9942
1205,9936
1201,9918
1192,9913
1184,9902
1191,9893
1195,9891
1214,9876
1171,9870
1206,9868
1212,9865
1194,9855
1198,9852
1221,9848
1188,9831
1202,9807
1213,9799
1208,9795
1227,9776
1215,9764
1220,9759
1216,9750
1219,9737
1210,9735
1223,9724
1222,9705
1233,9701
1218,9694
1224,9676
1211,9674
1239,9649
1225,9640
1262,9632
1207,9631
1217,9605
1250,9604
1230,9603
1228,9589
1235,9587
1243,9587
1232,9581
1254,9560
1247,9555
1229,9550
1258,9546
1275,9530
1240,9528
1242,9519
1251,9516
1234,9512
1261,9511
1249,9506
1241,9506
1236,9504
1231,9502
1237,9502
1252,9493
1248,9489
1226,9482
1245,9463
1259,9457
1257,9426
1260,9425
1268,9419
1244,9398
1255,9390
1246,9389
1269,9379
1282,9367
1253,9364
1267,9356
1270,9327
1264,9318
1238,9313
1256,9308
1276,9305
1283,9303
1279,9296
1266,9290
1280,9289
1296,9274
1263,9263
1272,9251
1271,9244
1274,9243
1307,9237
1288,9235
1294,9228
1291,9223
1286,9216
1278,9210
1285,9197
1287,9195
1265,9165
1281,9165
1301,9148
1299,9134
1290,9114
1293,9109
1284,9109
1302,9106
1312,9094
1305,9091
1273,9090
1277,9081
1298,9078
1320,9061
1310,9045
1317,9043
1325,9043
1295,9040
1289,9039
1318,9036
1304,9036
1300,9024
1315,9019
1309,9014
1329,9005
1303,8999
1314,8996
1324,8995
1321,8988
1292,8984
1335,8971
1319,8946
1297,8937
1328,8934
1316,8932
1313,8916
1311,8904
1344,8897
1370,8893
1326,8880
1323,8866
1352,8862
1330,8862
1332,8853
1306,8847
1333,8843
1340,8841
1327,8826
1398,8803
1351,8798
1341,8796
1348,8789
1334,8782
1322,8779
1366,8776
1350,8776
1338,8776
1342,8775
1369,8772
1308,8770
1361,8762
1343,8760
1364,8758
1339,8756
1331,8755
1355,8736
1358,8730
1360,8728
1346,8728
1362,8719
1363,8717
1385,8707
1354,8702
1384,8695
1367,8689
1347,8681
1368,8671
1337,8669
1345,8668
1349,8662
1399,8653
1375,8652
1357,8648
1353,8636
1381,8632
1373,8631
1383,8629
1378,8615
1336,8612
1388,8584
1382,8558
1359,8553
1393,8544
1392,8540
1371,8538
1386,8537
1372,8536
1380,8511
1394,8495
1374,8478
1356,8473
1387,8465
1390,8460
1379,8460
1391,8456
1400,8450
1365,8450
1395,8440
1396,8440
1397,8434
1376,8382
1377,8344
1389,8308
